vehicle_type,make,model,version,fuel,year,kms,power,doors,shift,color,photos,description,price,currency,location,publish_date,update_date,dealer_name,dealer_description,dealer_address,dealer_zip_code,dealer_city,dealer_country_code,dealer_is_professional,dealer_website,dealer_registered_at,date
car,Opel,Crossland,GS LINE 1.2 130 CV 5P,Gasolina,2022,16.0,130.0,,manual,,10,"Ref. 6172LZM#AUTOVIVO te ofrece atención profesional y personal de nuestros asesores.#Solicita información o pide cita para ver y/o probar este vehículo.#Precio del vehículo al contado: 22.975 EUROS.#Ventajas de Autovivo Store:#- Vehículo con 12 meses de garantía#- Compramos tu vehículo#- Si no te convence, devuélvelo. Tienes 15 días o 1.000 km para devolverlo#- Nuestros vehículos se entregan completamente revisados.#- Entregamos el vehículo en cualquier punto de España, pregunta condiciones.#El precio publicado en este anuncio está sujeto a financiación. El precio no incluye gastos de gestoría. Los datos pueden contener algún error y no tienen carácter vinculante.",22975,EUR,Sant Boi de Llobregat,2022-11-11,2023-02-06,AUTOVIVO,"Soy Ricardo de AutoVivo Grup, concesionario oficial Peugeot, Hyundai, Opel, Mazda, Jeep, Fiat, Alfa Romeo,... OFERTAS PERSONALIZADAS.  Facilítame tu nº de TELÉFONO  o  CONTÁCTANOS por WhatsApp al 609 361 560, tú ELIGES.  Tenemos tu próximo COCHE.  ","C-32, Polígon industrial Can Calderon, Vinyets i Molí Vell, Sant Boi de Llobregat, Baix Llobregat, Barcelona, Catalunya, 08840, España",8830.0,Sant Boi de Llobregat,ES,True,https://store.autovivo.es/,2017-05-12,2023-02-06
car,Opel,Crossland,1.2 83CV INNOVATION 4X2,Gasolina,2019,40816.0,83.0,,manual,,10,"OFERTAS SAN VALETÍN FLEXICAR,¡hasta un 20% de descuento! Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar Elche, C. Panamá, 1, 03205, Elche, Alicante. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 16.490 €. *** Precio financiado: 13.490 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros en Valencia, Valladolid, Villarreal, Vigo, Xátiva, Zafr",13490,EUR,Almería,2022-11-11,2023-02-04,Flexicar A.,"Para Comprar o Vender tu coche, Primero en FLEXICAR.ES. Somos los nº1 con la mayor red de concesionarios de España de vehículos de segunda mano, seminuevos y km 0. Visita nuestra web www.flexicar.es y pide cita en tu concesionario más cercano","Tito Pedro, Calle Antonio Cano, San Luis, Almería, Andalucía, 04006, España",4006.0,Almería,ES,True,www.flexicar.es,2022-03-09,2023-02-06
car,Opel,Crossland,1.2 83CV INNOVATION 4X2,Gasolina,2019,40816.0,83.0,,manual,,10,"OFERTAS SAN VALETÍN FLEXICAR,¡hasta un 20% de descuento! Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar Elche, C. Panamá, 1, 03205, Elche, Alicante. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 16.490 €. *** Precio financiado: 13.490 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros en Valencia, Valladolid, Villarreal, Vigo, Xátiva, Zafr",13490,EUR,Málaga,2022-11-10,2023-02-04,FLEXICAR M.,"Para Comprar o Vender tu coche, Primero en FLEXICAR.ES. Somos los nº1 con la mayor red de concesionarios de España de vehículos de segunda mano, seminuevos y km 0. Visita nuestra web www.flexicar.es y pide cita en tu concesionario más cercano","Mercado de El Carmen, 1, Calle Senador Francisco Román, El Perchel, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España",29005.0,Málaga,ES,True,www.flexicar.es,2017-02-28,2023-02-06
car,Opel,Crossland,1.2 61kW (82CV) Crossland,Gasolina,2021,34500.0,83.0,,manual,,10,"OFERTAS SAN VALETÍN FLEXICAR,¡hasta un 20% de descuento! Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar Girona, Carr. N-II, 29-31, 17458, Fornells de la Selva, Girona. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 17.990 €. *** Precio financiado: 14.490 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros en Valencia, Valladolid, Villarreal,",14490,EUR,Vigo,2022-09-18,2023-01-24,Flexicar V.,"Para Comprar o Vender tu coche, Primero en FLEXICAR.ES. Somos los nº1 con la mayor red de concesionarios de España de vehículos de segunda mano, seminuevos y km 0. Visita nuestra web www.flexicar.es y pide cita en tu concesionario más cercano","Avenida Antonio Palacios, Castrelos, Vigo, Pontevedra, Galicia, 36210, España",36211.0,Vigo,ES,True,www.flexicar.es,2021-05-12,2023-02-06
car,Opel,Combo,1.5 TD 75kW (100CV) S/S Selective L,Diésel,2019,44084.0,100.0,,manual,,10,"OFERTAS SAN VALETÍN FLEXICAR,¡hasta un 20% de descuento! Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar Salamanca, C. Hoces del Duratón, 62, 37008 Salamanca. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 19.990 €. *** Precio financiado: 16.990 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros en Valencia, Valladolid, Villarreal, Vigo, Xát",16990,EUR,Salamanca,2023-02-04,2023-02-04,FLEXICAR S.,"Para Comprar o Vender tu coche, Primero en FLEXICAR.ES. Somos los nº1 con la mayor red de concesionarios de España de vehículos de segunda mano, seminuevos y km 0. Visita nuestra web www.flexicar.es y pide cita en tu concesionario más cercano","Alberto de Churriguera y José del Castillo, Conde de Francos, Plaza del Poeta Iglesias, Centro, Salamanca, Castilla y León, 37002, España",37008.0,Salamanca,ES,True,www.flexicar.es,2021-05-14,2023-02-06
car,Opel,Combo,1.5 TD 75kW (100CV) S/S Selective L,Diésel,2019,44084.0,100.0,,manual,,10,"OFERTAS SAN VALETÍN FLEXICAR,¡hasta un 20% de descuento! Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar Salamanca, C. Hoces del Duratón, 62, 37008 Salamanca. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 19.990 €. *** Precio financiado: 16.990 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros en Valencia, Valladolid, Villarreal, Vigo, Xát",16990,EUR,Valencia,2023-02-04,2023-02-04,FLEXICAR  V.,"Para Comprar o Vender tu coche, Primero en FLEXICAR.ES. Somos los nº1 con la mayor red de concesionarios de España de vehículos de segunda mano, seminuevos y km 0. Visita nuestra web www.flexicar.es y pide cita en tu concesionario más cercano","Davallada de Sant Miquel, el Carme, Ciutat Vella, València, Comarca de València, València / Valencia, Comunitat Valenciana, 46003, España",46070.0,Valencia,ES,True,www.flexicar.es,2017-06-02,2023-02-06
car,Opel,Combo,1.5 TD 75kW (100CV) S/S Selective L,Diésel,2019,44084.0,100.0,,manual,,10,"OFERTAS SAN VALETÍN FLEXICAR,¡hasta un 20% de descuento! Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar Salamanca, C. Hoces del Duratón, 62, 37008 Salamanca. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 19.990 €. *** Precio financiado: 16.990 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros en Valencia, Valladolid, Villarreal, Vigo, Xát",16990,EUR,Cáceres,2023-02-04,2023-02-04,FLEXICAR C.,"Para Comprar o Vender tu coche, Primero en FLEXICAR.ES. Somos los nº1 con la mayor red de concesionarios de España de vehículos de segunda mano, seminuevos y km 0. Visita nuestra web www.flexicar.es y pide cita en tu concesionario más cercano","Olivar de la Judería, Calle San Roque, Ciudad Monumental, Cáceres, Extremadura, 10002, España",10001.0,Cáceres,ES,True,www.flexicar.es,2022-08-01,2023-02-06
car,Opel,Combo,LIFE EDITION PLUS 1.5 TD 100CV 5P 7 PL.,Diésel,2021,51872.0,102.0,,manual,,10,"En GOmotor te ofrecemos una amplia variedad de marcas de vehículos de ocasión y km0 con la mejor relación calidad - precio, revisados, certificados y con garantía. Te acompañamos en cada paso de tu compra con una gestión online 100% personalizada. Y si lo deseas, puedes visitarnos y conocer nuestro gran centro de exposición en Tarragona, dispuesto con todos nuestros vehículos en stock. También nos encontrarás en Girona y Tortosa ¡te estamos esperando! VENTAJAS de estrenar coche con GOmotor: - Entrega en la puerta de tu casa para Península y Baleares. - Derecho a devolución a los 15 días o a los 1.000 km. - Garantía mínima de 1 año, con posibilidad de ampliar. - Calidad y fiabilidad GOmotor, valorados por nuestros clientes con un 4,8 sobre 5. Te garantizamos: - Precios REALES y FINALES, sin sorpresas. - Valoramos tu coche actual como se merece. - Tramitamos tu financiación al momento, solo necesitamos una nómina. ¿Necesitas asesoramiento? Contáctanos y te ayudaremos a encontrar la mejor opción para ti sin compromiso. Visita nuestra web oficial en www.gomotor.com *Contenido de carácter informativo, no contractual ni vinculante, sujeto a las condiciones de financiación y disponibilidad de los vehículos en stock.",25990,EUR,Barcelona,2023-01-31,2023-02-06,Gomotor P.,"Gomotor.com, cientos de ofertas multimarca de segunda mano con entrega inmediata sin moverte de casa.
","19, Plaça de Tetuan, la Dreta de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08010, España",8007.0,Barcelona,ES,True,www.gomotor.com,2022-10-10,2023-02-06
car,Opel,Combo,1.5 TD 75kW (100CV) S/S Selective XL,Diésel,2018,37100.0,100.0,,manual,,10,"OFERTAS SAN VALETÍN FLEXICAR,¡hasta un 20% de descuento! Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar San Sebastián de los Reyes, Av. Camino de lo Cortao, 37c, 28703 San Sebastián de los Reyes, Madrid. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 12.490 €. *** Precio financiado: 10.490 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros ",10490,EUR,Camarma de Esteruelas,2023-01-21,2023-01-24,Flexicar  A.,"Para Comprar o Vender tu coche, Primero en FLEXICAR.ES. Somos los nº1 con la mayor red de concesionarios de España de vehículos de segunda mano, seminuevos y km 0. Visita nuestra web www.flexicar.es y pide cita en tu concesionario más cercano
","Camino de Alcalá, Camarma de Esteruelas, Cuenca del Medio Jarama, Comunidad de Madrid, 28816, España",28816.0,Camarma de Esteruelas,ES,True,www.flexicar.es,2021-05-10,2023-02-06
car,Opel,Combo,1.5 TD 75kW (100CV) S/S Selective XL,Diésel,2018,37100.0,100.0,,manual,,10,"OFERTAS SAN VALETÍN FLEXICAR,¡hasta un 20% de descuento! Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar San Sebastián de los Reyes, Av. Camino de lo Cortao, 37c, 28703 San Sebastián de los Reyes, Madrid. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 12.490 €. *** Precio financiado: 10.490 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros ",10490,EUR,Colonia Pablo Iglesias,2023-01-21,2023-01-24,Flexicar R.,"Para Comprar o Vender tu coche, Primero en FLEXICAR.ES. Somos los nº1 con la mayor red de concesionarios de España de vehículos de segunda mano, seminuevos y km 0. Visita nuestra web www.flexicar.es y pide cita en tu concesionario más cercano
","Rivamadrid, Calle de Mariano Fortuny, Las Canteras, Rivas Centro, Rivas-Vaciamadrid, Cuenca del Henares, Comunidad de Madrid, 28526, España",28520.0,Colonia Pablo Iglesias,ES,True,www.flexicar.es,2021-05-10,2023-02-06
car,Opel,Combo,1.5 TD 75kW (100CV) S/S Selective XL,Diésel,2018,37100.0,100.0,,manual,,10,"OFERTAS SAN VALETÍN FLEXICAR,¡hasta un 20% de descuento! Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar San Sebastián de los Reyes, Av. Camino de lo Cortao, 37c, 28703 San Sebastián de los Reyes, Madrid. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 12.490 €. *** Precio financiado: 10.490 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros ",10490,EUR,Villaviciosa de Odón,2023-01-21,2023-01-24,Flexicar M.,"Para Comprar o Vender tu coche, Primero en FLEXICAR.ES. Somos los nº1 con la mayor red de concesionarios de España de vehículos de segunda mano, seminuevos y km 0. Visita nuestra web www.flexicar.es y pide cita en tu concesionario más cercano","Calle Cádiz, Campodón, Villaviciosa de Odón, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28933, España",28670.0,Villaviciosa de Odón,ES,True,www.flexicar.es,2017-02-28,2023-02-06
